Player,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Alfonso Pedraza,1.4967741935483871,0.9935483870967742,0.7419354838709677,0.5225806451612903,0.232258064516129,0.5935483870967742,1.4451612903225806,28.948387096774194,0.8516129032258064,0.8387096774193549,0.1741935483870967,0.6645161290322581,0.9483870967741936,2.445161290322581,1.2903225806451613,0.0129032258064516
Alex Baena,0.75,0.35,0.3,0.2,0.25,0.35,0.65,21.67,0.3,0.35,0.15,0.2,0.15,0.9,0.55,0.0
Yeremi Pino,1.0294117647058822,0.5588235294117647,0.5147058823529411,0.3088235294117647,0.2058823529411764,0.3823529411764705,1.0441176470588236,19.975,0.6617647058823529,0.8970588235294118,0.088235294117647,0.8088235294117647,0.3088235294117647,1.338235294117647,0.5147058823529411,0.0147058823529411
Daniel Parejo,1.9148936170212767,1.180851063829787,0.8617021276595744,0.7712765957446809,0.2819148936170212,0.824468085106383,2.324468085106383,33.63244680851064,1.5,1.053191489361702,0.2606382978723404,0.7925531914893617,0.9893617021276596,2.904255319148936,0.6702127659574468,0.0531914893617021
Samuel Chukwueze,0.5572519083969466,0.3282442748091603,0.2290076335877862,0.1984732824427481,0.1297709923664122,0.2366412213740458,0.6793893129770993,12.468702290076337,0.4427480916030534,0.3435114503816794,0.0229007633587786,0.3206106870229007,0.2824427480916031,0.8396946564885496,0.2366412213740458,0.0076335877862595
José Luis Morales,0.6275510204081632,0.3826530612244898,0.2040816326530612,0.2653061224489796,0.1581632653061224,0.2551020408163265,1.1785714285714286,14.48061224489796,0.923469387755102,0.5918367346938775,0.0153061224489795,0.576530612244898,0.3010204081632653,0.9285714285714286,0.3061224489795918,0.0051020408163265
Gerard Moreno,0.7012195121951219,0.4146341463414634,0.1402439024390244,0.3780487804878049,0.1829268292682926,0.2073170731707317,1.0304878048780488,11.960975609756098,0.823170731707317,0.5792682926829268,0.1463414634146341,0.4329268292682927,0.3658536585365853,1.0670731707317074,1.0853658536585369,0.0
Nicolas Jackson,0.4090909090909091,0.2727272727272727,0.1363636363636363,0.2272727272727272,0.0454545454545454,0.0454545454545454,0.1818181818181818,4.545454545454546,0.1363636363636363,0.4545454545454545,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.5,0.1818181818181818,0.0
Sergio Asenjo,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0,0.0,0.0073529411764705,0.0735294117647058,0.7352941176470589,0.0661764705882353,0.0,0.0,0.0,0.0367647058823529,0.0514705882352941,0.5661764705882353,0.0661764705882353
Luis Pérez,1.7777777777777777,0.925925925925926,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.9629629629629628,1.5185185185185186,50.67777777777778,0.5555555555555556,1.148148148148148,0.4074074074074074,0.7407407407407407,0.7037037037037037,2.4814814814814814,2.259259259259259,0.037037037037037
Joaquín Fernández,1.2857142857142858,0.8857142857142857,0.9,0.3142857142857143,0.0714285714285714,0.5428571428571428,1.1142857142857143,26.785714285714285,0.5714285714285714,0.9142857142857144,0.6285714285714286,0.2857142857142857,1.4857142857142858,2.771428571428572,3.7,0.0142857142857142
Lucas Olaza,1.6263736263736264,1.032967032967033,0.978021978021978,0.5384615384615384,0.1098901098901098,0.9010989010989012,1.362637362637363,45.6978021978022,0.4615384615384615,1.043956043956044,0.2967032967032967,0.7472527472527473,0.978021978021978,2.6043956043956045,1.868131868131868,0.0109890109890109
Sergio Escudero,2.2115384615384617,1.3557692307692308,1.1826923076923077,0.7980769230769231,0.2307692307692307,1.0576923076923077,2.0384615384615383,45.4298076923077,0.9807692307692308,1.0096153846153846,0.173076923076923,0.8365384615384616,1.4230769230769231,3.6346153846153846,2.125,0.0096153846153846
Monchu,1.4615384615384617,0.7307692307692307,0.5,0.7692307692307693,0.1923076923076923,0.5384615384615384,1.0,29.48846153846154,0.4615384615384615,0.7692307692307693,0.3846153846153846,0.3846153846153846,0.4230769230769231,1.8846153846153848,0.4230769230769231,0.0384615384615384
Iván Sánchez,0.6363636363636364,0.4545454545454545,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.4545454545454545,1.0909090909090908,28.79090909090909,0.6363636363636364,0.5454545454545454,0.0,0.5454545454545454,0.0909090909090909,0.7272727272727273,0.0,0.0
Gonzalo Plata,1.2,0.8,0.6,0.4,0.2,0.4,1.0,30.0,0.6,0.5,0.0,0.5,0.4,1.6,0.2,0.0
Kike Pérez,1.1454545454545455,0.6,0.4,0.5272727272727272,0.2181818181818181,0.3090909090909091,1.3454545454545457,10.847272727272728,1.0363636363636364,0.4727272727272727,0.0727272727272727,0.4,0.6909090909090909,1.8363636363636364,0.6545454545454545,0.0
Álvaro Aguado,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.2307692307692307,0.5384615384615384,15.384615384615383,0.3076923076923077,0.6923076923076923,0.2307692307692307,0.4615384615384615,0.3846153846153846,0.6153846153846154,0.3846153846153846,0.0
Óscar Plano,1.4201680672268908,0.9159663865546218,0.6386554621848739,0.5378151260504201,0.2436974789915966,0.4369747899159664,1.369747899159664,23.781512605042018,0.9327731092436976,0.8319327731092437,0.1092436974789916,0.7226890756302521,0.865546218487395,2.2857142857142856,0.9159663865546218,0.0084033613445378
Toni Villa,1.5609756097560976,0.8902439024390244,0.6707317073170732,0.6341463414634146,0.2560975609756097,0.6707317073170732,1.8658536585365852,27.403658536585365,1.195121951219512,0.5975609756097561,0.024390243902439,0.573170731707317,0.3414634146341463,1.902439024390244,0.3048780487804878,0.0
Sékou Gassama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio León,0.2545454545454545,0.1454545454545454,0.0454545454545454,0.1363636363636363,0.0727272727272727,0.0909090909090909,0.2909090909090909,7.727272727272727,0.2,0.2454545454545454,0.009090909090909,0.2363636363636363,0.109090909090909,0.3636363636363636,0.1636363636363636,0.0
Benjamin Lecomte,0.0142857142857142,0.0071428571428571,0.0142857142857142,0.0,0.0,0.0071428571428571,0.0428571428571428,0.7142857142857143,0.0357142857142857,0.0214285714285714,0.0,0.0214285714285714,0.05,0.0642857142857142,0.5071428571428571,0.0857142857142857
Óscar Gil,2.272727272727273,1.4545454545454546,1.181818181818182,0.8181818181818182,0.2727272727272727,1.0,1.7878787878787878,43.73636363636364,0.7878787878787878,1.303030303030303,0.3636363636363636,0.9393939393939394,0.8484848484848485,3.121212121212121,1.4545454545454546,0.0606060606060606
Sergi Gómez,1.2248062015503876,0.8837209302325582,0.9069767441860463,0.2713178294573643,0.0465116279069767,0.5348837209302325,0.7984496124031008,34.665116279069764,0.2635658914728682,0.8837209302325582,0.6201550387596899,0.2635658914728682,1.248062015503876,2.4728682170542635,3.86046511627907,0.0310077519379844
Leandro Cabrera,1.213740458015267,0.6641221374045801,0.8091603053435115,0.3816793893129771,0.0229007633587786,0.6183206106870229,1.1145038167938932,34.40229007633588,0.4961832061068702,0.9083969465648856,0.5572519083969466,0.3511450381679389,1.4198473282442747,2.633587786259542,5.427480916030534,0.0534351145038167
Brian Oliván,1.5238095238095235,0.9047619047619048,1.0,0.3809523809523809,0.1428571428571428,0.5238095238095238,0.8571428571428571,39.285714285714285,0.3333333333333333,0.5952380952380952,0.2142857142857142,0.3809523809523809,1.0,2.523809523809524,2.2857142857142856,0.0
Nabil Touaizi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinicius Souza,3.7857142857142856,2.4285714285714284,1.5,1.6428571428571428,0.6428571428571429,1.1428571428571428,1.8571428571428568,48.81428571428573,0.7142857142857143,1.0,0.6428571428571429,0.3571428571428571,2.071428571428572,5.857142857142857,1.9285714285714288,0.0714285714285714
Edu Expósito,1.5609756097560976,0.8902439024390244,0.4512195121951219,0.9146341463414634,0.1951219512195122,0.573170731707317,1.5853658536585369,27.336585365853654,1.0121951219512195,0.6219512195121951,0.1219512195121951,0.5,0.7804878048780488,2.341463414634146,0.6097560975609756,0.0121951219512195
Fernando Calero,1.3417721518987342,0.8227848101265823,0.9113924050632912,0.4050632911392405,0.0253164556962025,0.6582278481012658,1.0759493670886076,33.75696202531646,0.4177215189873418,1.2278481012658229,0.5822784810126582,0.6455696202531646,1.1012658227848102,2.4430379746835444,3.848101265822785,0.0253164556962025
Sergi Darder,1.5886075949367089,0.879746835443038,0.5379746835443038,0.7721518987341772,0.2784810126582278,0.569620253164557,1.6835443037974684,26.53860759493671,1.1139240506329111,0.6518987341772152,0.0632911392405063,0.5886075949367089,0.8860759493670886,2.4746835443037973,0.9113924050632912,0.0189873417721519
Luca Koleosho,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
Rubén,0.293103448275862,0.1379310344827586,0.1724137931034483,0.0862068965517241,0.0344827586206896,0.2413793103448276,0.3275862068965517,10.487931034482758,0.0862068965517241,0.0517241379310344,0.0172413793103448,0.0344827586206896,0.1724137931034483,0.4655172413793103,0.3793103448275862,0.0862068965517241
Adri Embarba,1.5833333333333333,0.875,0.65625,0.6875,0.2395833333333333,0.71875,1.8020833333333333,32.58645833333333,1.0833333333333333,1.1354166666666667,0.09375,1.0416666666666667,0.6979166666666666,2.28125,0.6875,0.0
Nico Ribaudo,0.4782608695652174,0.217391304347826,0.2391304347826087,0.1521739130434782,0.0869565217391304,0.3260869565217391,0.9565217391304348,22.823913043478264,0.6304347826086957,0.3695652173913043,0.0434782608695652,0.3260869565217391,0.1956521739130435,0.6739130434782609,0.0869565217391304,0.0
Agustín Marchesín,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0
Hugo Mallo,2.1446540880503147,1.3270440251572326,1.320754716981132,0.7295597484276729,0.0943396226415094,0.8930817610062893,1.6037735849056605,42.961635220125785,0.710691823899371,1.0880503144654088,0.3584905660377358,0.7295597484276729,1.2767295597484276,3.4213836477987423,3.125786163522013,0.0188679245283018
Joseph Aidoo,1.300970873786408,0.8446601941747572,0.8932038834951457,0.3689320388349514,0.0388349514563106,0.4854368932038835,0.883495145631068,29.2873786407767,0.3980582524271844,0.7281553398058253,0.3689320388349514,0.3592233009708738,1.1553398058252426,2.4563106796116503,3.4563106796116503,0.0679611650485436
Unai Núñez,1.2321428571428572,0.8571428571428571,0.8660714285714286,0.3482142857142857,0.0178571428571428,0.5892857142857143,1.0089285714285714,32.61964285714286,0.4196428571428571,1.1785714285714286,0.7410714285714286,0.4375,1.6160714285714286,2.8482142857142856,4.205357142857143,0.0625
Javi Galán,2.894230769230769,1.807692307692308,1.6346153846153846,1.0576923076923077,0.2019230769230769,1.3269230769230769,2.548076923076923,50.409615384615385,1.2211538461538465,1.1538461538461535,0.1346153846153846,1.0192307692307692,1.0673076923076923,3.9615384615384617,1.7211538461538465,0.0096153846153846
Fran Beltrán,1.0638297872340423,0.7446808510638298,0.4893617021276595,0.4468085106382978,0.1276595744680851,0.4468085106382978,1.2340425531914894,21.18297872340425,0.7872340425531915,0.6170212765957447,0.0780141843971631,0.5390070921985816,0.6737588652482269,1.7375886524822697,0.723404255319149,0.0141843971631205
Renato Tapia,2.236111111111111,1.1805555555555556,1.0277777777777777,1.0138888888888888,0.1944444444444444,0.7777777777777778,2.0,27.55277777777778,1.2222222222222223,1.2638888888888888,0.3611111111111111,0.9027777777777778,1.2361111111111112,3.4722222222222223,1.7916666666666667,0.0277777777777777
Augusto Solari,0.9791666666666666,0.625,0.4166666666666667,0.4583333333333333,0.1041666666666666,0.3958333333333333,1.3333333333333333,18.4375,0.9375,0.6458333333333334,0.1041666666666666,0.5416666666666666,0.3333333333333333,1.3125,0.3125,0.0208333333333333
Gabriel Veiga,1.0,0.4230769230769231,0.3076923076923077,0.6538461538461539,0.0384615384615384,0.4230769230769231,1.2307692307692308,28.846153846153847,0.8076923076923077,0.4615384615384615,0.0,0.4615384615384615,0.4615384615384615,1.4615384615384617,0.1538461538461538,0.0
Óscar Rodríguez Arnaiz,1.0,0.6016260162601627,0.4390243902439024,0.4065040650406504,0.1544715447154471,0.3902439024390244,1.1300813008130082,22.84552845528455,0.7398373983739838,0.3821138211382114,0.032520325203252,0.3495934959349593,0.5609756097560976,1.5609756097560976,0.4065040650406504,0.008130081300813
Óscar Mingueza,1.7142857142857142,0.9464285714285714,0.9821428571428572,0.5535714285714286,0.1785714285714285,1.0535714285714286,1.6071428571428572,50.83571428571429,0.5535714285714286,0.5178571428571429,0.1607142857142857,0.3571428571428571,0.5892857142857143,2.3035714285714284,1.4464285714285714,0.0535714285714285
Franco Cervi,2.369565217391304,1.3043478260869563,1.0,0.9130434782608696,0.4565217391304347,1.0434782608695652,2.4347826086956523,38.76086956521738,1.391304347826087,1.2608695652173914,0.0652173913043478,1.1956521739130437,0.8913043478260869,3.260869565217391,0.5652173913043478,0.0
Iago Aspas,0.5274725274725275,0.3406593406593406,0.1318681318681318,0.2142857142857142,0.1813186813186813,0.1483516483516483,0.8296703296703297,8.653846153846153,0.6813186813186813,0.5384615384615384,0.0329670329670329,0.5054945054945055,0.5054945054945055,1.032967032967033,0.3956043956043956,0.0054945054945054
Gonçalo Paciência,0.3766233766233766,0.1948051948051948,0.0909090909090909,0.1558441558441558,0.1298701298701298,0.1298701298701298,0.4805194805194805,11.2987012987013,0.3506493506493506,0.3506493506493506,0.0519480519480519,0.2987012987012987,0.0389610389610389,0.4155844155844156,0.2727272727272727,0.0
Yassine Bounou,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0,0.0,0.0069444444444444,0.0625,0.6944444444444444,0.0555555555555555,0.0,0.0,0.0,0.0416666666666666,0.0625,0.3541666666666667,0.0347222222222222
Jesús Navas,0.8373493975903614,0.5963855421686747,0.4578313253012048,0.2650602409638554,0.1144578313253012,0.4216867469879518,0.7951807228915663,26.907831325301203,0.3734939759036144,0.5301204819277109,0.1506024096385542,0.3795180722891566,0.8192771084337349,1.6566265060240963,1.620481927710843,0.0120481927710843
Nemanja Gudelj,0.8390804597701149,0.4942528735632184,0.5402298850574713,0.2298850574712643,0.0689655172413793,0.2413793103448276,0.5402298850574713,18.198850574712644,0.2988505747126437,0.6436781609195402,0.4137931034482758,0.2298850574712643,0.7816091954022989,1.6206896551724137,1.6091954022988506,0.0344827586206896
Karim Rekik,1.09,0.74,0.72,0.35,0.02,0.43,0.65,30.667,0.22,0.96,0.51,0.45,1.01,2.1,2.93,0.02
Marcos Acuña,1.8450704225352117,1.1408450704225352,1.0,0.5915492957746479,0.2535211267605634,0.8732394366197183,1.4366197183098592,44.85915492957747,0.5633802816901409,0.7323943661971831,0.1267605633802817,0.6056338028169014,0.676056338028169,2.5211267605633805,0.8732394366197183,0.028169014084507
Fernando,1.4166666666666667,0.8055555555555556,0.7592592592592593,0.5833333333333334,0.074074074074074,0.7037037037037037,1.3425925925925926,38.30462962962962,0.6388888888888888,0.8518518518518519,0.3703703703703703,0.4814814814814814,1.351851851851852,2.7685185185185186,1.7962962962962965,0.0277777777777777
Ivan Rakitić,1.0437158469945356,0.6338797814207651,0.366120218579235,0.5245901639344263,0.1530054644808743,0.3715846994535519,1.1147540983606556,19.489071038251367,0.7431693989071039,0.8142076502732241,0.180327868852459,0.6338797814207651,0.918032786885246,1.9617486338797812,0.7650273224043715,0.0109289617486338
Thomas Delaney,1.9921875,1.4140625,0.7578125,1.1015625,0.1328125,0.734375,1.28125,40.72890625,0.546875,1.0390625,0.390625,0.6484375,1.296875,3.2890625,1.53125,0.0390625
Iván Romero,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
Jesús Corona,0.6842105263157895,0.3684210526315789,0.4210526315789473,0.2631578947368421,0.0,0.1578947368421052,0.3157894736842105,7.894736842105263,0.1578947368421052,0.2105263157894736,0.0,0.2105263157894736,0.4210526315789473,1.105263157894737,0.3157894736842105,0.0
Lucas Ocampos,1.824242424242424,1.1575757575757577,0.8,0.8,0.2242424242424242,0.793939393939394,2.060606060606061,27.55454545454545,1.2666666666666666,1.1151515151515152,0.0727272727272727,1.0424242424242425,0.6666666666666666,2.4909090909090907,0.8363636363636363,0.0121212121212121
Youssef En-Nesyri,0.5705521472392638,0.3865030674846625,0.1533742331288343,0.2515337423312883,0.1656441717791411,0.1533742331288343,0.6871165644171779,9.765030674846626,0.5337423312883436,0.4785276073619632,0.0613496932515337,0.4171779141104294,0.2331288343558282,0.803680981595092,0.7852760736196319,0.0
Rafa Mir,0.2962962962962963,0.1604938271604938,0.0864197530864197,0.0864197530864197,0.1234567901234567,0.0987654320987654,0.4320987654320987,5.966666666666667,0.3333333333333333,0.2345679012345679,0.0617283950617283,0.1728395061728395,0.2098765432098765,0.5061728395061729,0.6049382716049383,0.0
Sergio Herrera,0.0408163265306122,0.0306122448979591,0.0408163265306122,0.0,0.0,0.0408163265306122,0.1224489795918367,4.081632653061225,0.0816326530612244,0.0204081632653061,0.0,0.0204081632653061,0.0612244897959183,0.1020408163265306,0.6632653061224489,0.0612244897959183
Darko Brašanac,1.1702127659574468,0.6595744680851063,0.4893617021276595,0.5602836879432624,0.1205673758865248,0.4113475177304964,1.127659574468085,24.185106382978727,0.7163120567375887,0.6382978723404256,0.1489361702127659,0.4893617021276595,0.6099290780141844,1.7801418439716312,0.5673758865248227,0.0
Rubén Peña,1.5206611570247934,0.9669421487603306,0.6446280991735537,0.7272727272727273,0.1487603305785124,0.743801652892562,1.6446280991735538,30.749586776859505,0.9008264462809916,0.9338842975206612,0.2231404958677686,0.7107438016528925,1.0413223140495869,2.56198347107438,1.4958677685950412,0.0165289256198347
Manuel Sánchez,1.9538461538461536,1.0307692307692309,0.9846153846153848,0.6615384615384615,0.3076923076923077,1.1076923076923078,2.0615384615384613,39.14307692307692,0.953846153846154,0.7692307692307693,0.0615384615384615,0.7076923076923077,0.5846153846153846,2.5384615384615383,1.0769230769230769,0.0
